city_id,type_name,rides_cnt,t_param,badbids_share_00,badbid_ratio_avg_00,rides_at_risk_00,badbids_share_05,badbid_ratio_avg_05,rides_at_risk_05,badbids_share_10,badbid_ratio_avg_10,rides_at_risk_10,badbids_share_125,badbid_ratio_avg_125,rides_at_risk_125,badbids_share_15,badbid_ratio_avg_15,rides_at_risk_15
4515,auto_econom,901525,4.07,0.7268886735875637,1.195608464099166,0.636432711239289,0.6150071840229158,1.2278810313916155,0.48383794126618784,0.513233254112743,1.2580480909658078,0.37378220237930176,0.46390285464974174,1.2735494872046085,0.3257591303624414,0.42115310502183273,1.2873815408523839,0.2891800005546158
4180,auto_econom,599401,4.24,0.663652455186666,1.1638475163932496,0.5780854553128874,0.5134150980127888,1.2054098401479698,0.3881475005880871,0.4118244305674109,1.2377485015982626,0.2821083047909496,0.35219611542896506,1.2588684335174134,0.22707836656929167,0.30078739685819966,1.2796927922068417,0.18346649404989315
4373,moto_econom,377337,6.1,0.7243876388464157,1.3301981030987722,0.649756053607253,0.6489044780873101,1.3661168508421566,0.5450697917246388,0.5782053344697728,1.4016803748660782,0.4589345863246912,0.5415187268930457,1.421273158037255,0.4172053098423955,0.5079004239950842,1.4400535759349165,0.3828196015763098
4373,auto_econom,288311,7.48,0.7949039740661437,1.3939644267358913,0.7273499797094111,0.7380925718191349,1.4222676170503925,0.651487456253837,0.677056202250098,1.4535141469323474,0.5781985425460701,0.6444158800462608,1.4707848638184124,0.5389804759443795,0.6115868268675678,1.4886776723056803,0.5021070996250576
4196,auto_econom,408601,5.12,0.7966524294636003,1.2556537255471683,0.7326462735039807,0.6975893579624102,1.2892468287198806,0.5895286599885953,0.5995672522593285,1.3243545788464128,0.45502336019735634,0.5469759528601366,1.3447831544946018,0.39207441978849783,0.5022191659824707,1.3632376927235939,0.3416315672257288
4241,auto_econom,903357,3.75,0.6745655330415953,1.1862914328916732,0.5644424075974394,0.5874614841892283,1.2095327617094136,0.4657903796616399,0.4578739487776501,1.2474543520820294,0.3198181892651521,0.4115153751025473,1.2626537956572157,0.2775502929628043,0.36471287822292914,1.2787028911137237,0.23647572332975778
