ratio_bin_start,normalized_frequency,bid2order
12.0,5.8166392877455392e-07,0.040677966101694912
12.05,5.5997476532872309e-07,0.03873239436619718
12.100000000000001,6.8222277747795141e-07,0.034682080924855488
12.15,5.9152263943174978e-07,0.046666666666666669
12.200000000000001,5.2053992269993976e-07,0.01893939393939394
12.25,6.0729657648326307e-07,0.025974025974025976
12.3,4.51528948099569e-07,0.034934497816593885
12.350000000000001,5.7377696024879727e-07,0.024054982817869417
12.4,5.8560741303743224e-07,0.016835016835016835
12.450000000000001,5.4222908614577058e-07,0.029090909090909091
12.5,5.2053992269993976e-07,0.034090909090909088
12.55,5.3434211762001394e-07,0.01107011070110701
12.600000000000001,4.9490727499123061e-07,0.015936254980079681
12.65,5.0673772777986557e-07,0.038910505836575876
12.700000000000001,5.1659643843706143e-07,0.022900763358778626
12.75,4.8899204859691317e-07,0.032258064516129031
12.8,5.3039863335713562e-07,0.033457249070631967
12.850000000000001,4.2983978465373818e-07,0.032110091743119268
12.9,4.3772675317949482e-07,0.036036036036036036
12.950000000000001,5.1265295417418311e-07,0.023076923076923078
13.0,5.3039863335713562e-07,0.026022304832713755
13.05,4.6138765875676481e-07,0.02564102564102564
13.100000000000001,4.2392455825942064e-07,0.03255813953488372
13.15,4.1998107399654232e-07,0.042253521126760563
13.200000000000001,4.5350069023100816e-07,0.013043478260869565
13.25,4.4758546383669063e-07,0.035242290748898682
13.3,4.8307682220259564e-07,0.024489795918367346
13.350000000000001,3.4308313087041487e-07,0.011494252873563218
13.4,3.5294184152761067e-07,0.0335195530726257
13.450000000000001,4.3181152678517734e-07,0.0365296803652968
13.5,4.1406584760222483e-07,0.028571428571428571
13.55,3.9040494202495484e-07,0.035353535353535352
13.600000000000001,3.92376684156394e-07,0.045226130653266333
13.65,3.7068752071056318e-07,0.021276595744680851
13.700000000000001,3.7660274710488066e-07,0.020942408376963352
13.75,4.5350069023100816e-07,0.047826086956521741
13.8,3.746310049734415e-07,0.031578947368421054
13.850000000000001,3.5885706792192821e-07,0.038461538461538464
13.9,3.2139396742458404e-07,0.030674846625766871
13.950000000000001,4.1012236333934651e-07,0.038461538461538464
14.0,3.9632016841927233e-07,0.039800995024875621
14.05,3.3519616234465822e-07,0.041176470588235294
14.100000000000001,4.1998107399654232e-07,0.042253521126760563
14.15,3.8448971563063736e-07,0.041025641025641026
14.200000000000001,3.2533745168746236e-07,0.030303030303030304
14.25,3.746310049734415e-07,0.036842105263157891
14.3,3.6082881005336737e-07,0.016393442622950821
14.350000000000001,4.0617887907646819e-07,0.029126213592233011
14.4,3.2730919381890152e-07,0.042168674698795178
14.450000000000001,4.337832689166165e-07,0.018181818181818181
14.5,3.92376684156394e-07,0.01507537688442211
14.55,3.4308313087041487e-07,0.040229885057471264
14.600000000000001,3.3913964660753654e-07,0.05232558139534884
14.65,3.3519616234465822e-07,0.017647058823529412
14.700000000000001,3.5491358365904983e-07,0.011111111111111112
14.75,3.2533745168746236e-07,0.030303030303030304
14.8,3.2533745168746236e-07,0.012121212121212121
14.850000000000001,3.411113887389757e-07,0.034682080924855488
14.9,4.0815062120790735e-07,0.01932367149758454
14.950000000000001,3.825179734991982e-07,0.030927835051546393
15.0,3.0167654611019237e-07,0.0392156862745098
15.05,3.1350699889882739e-07,0.018867924528301886
15.100000000000001,2.8393086692723987e-07,0.034722222222222224
15.15,2.9181783545299657e-07,0.020270270270270271
15.200000000000001,2.3660905577269989e-07,0.033333333333333333
15.25,2.6224170348140904e-07,0.0
15.3,2.8195912479580071e-07,0.027972027972027972
15.350000000000001,2.8393086692723987e-07,0.041666666666666664
15.4,2.7801564053292238e-07,0.028368794326241134
15.450000000000001,2.5238299282421323e-07,0.0234375
15.5,3.0759177250450986e-07,0.0
15.55,3.1350699889882739e-07,0.0062893081761006293
15.600000000000001,2.9970480397875321e-07,0.019736842105263157
15.65,2.8590260905867903e-07,0.034482758620689655
15.700000000000001,2.5829821921853072e-07,0.015267175572519083
15.75,2.8787435119011819e-07,0.0410958904109589
15.8,2.3266557150982157e-07,0.033898305084745763
15.850000000000001,2.5435473495565239e-07,0.0
15.9,2.3463731364126073e-07,0.033613445378151259
15.950000000000001,2.3858079790413905e-07,0.024793388429752067
16.0,2.3463731364126073e-07,0.025210084033613446
16.05,2.6026996134996988e-07,0.007575757575757576
16.1,2.6026996134996988e-07,0.0
16.150000000000002,2.2872208724694324e-07,0.025862068965517241
16.2,2.5632647708709156e-07,0.038461538461538464
16.25,2.7604389840148322e-07,0.0071428571428571426
16.3,1.912589867495991e-07,0.010309278350515464
16.35,2.0703292380111242e-07,0.028571428571428571
16.400000000000002,2.4843950856133491e-07,0.055555555555555552
16.45,2.8590260905867903e-07,0.013793103448275862
16.5,2.9970480397875321e-07,0.026315789473684209
16.55,2.6618518774428741e-07,0.0
16.6,2.642134456128482e-07,0.022388059701492536
16.650000000000002,2.1491989232686909e-07,0.01834862385321101
16.7,2.3660905577269989e-07,0.033333333333333333
16.75,2.0111769740679491e-07,0.0
16.8,2.0900466593255158e-07,0.0
16.85,2.2872208724694324e-07,0.025862068965517241
16.900000000000002,2.5238299282421323e-07,0.0078125
16.95,2.4646776642989575e-07,0.008
17.0,1.794285339609641e-07,0.02197802197802198
17.05,2.0111769740679491e-07,0.058823529411764705
17.1,2.7604389840148322e-07,0.014285714285714285
17.150000000000002,1.9520247101247742e-07,0.020202020202020204
17.2,2.6224170348140904e-07,0.015037593984962405
17.25,2.3660905577269989e-07,0.033333333333333333
17.3,2.1689163445830825e-07,0.036363636363636362
17.35,2.2280686085262573e-07,0.017699115044247787
17.400000000000002,2.1491989232686909e-07,0.01834862385321101
17.45,2.129481501954299e-07,0.018518518518518517
17.5,2.5435473495565239e-07,0.031007751937984496
17.55,2.2280686085262573e-07,0.035398230088495575
17.6,1.8534376035528159e-07,0.010638297872340425
17.650000000000002,2.2872208724694324e-07,0.017241379310344827
17.7,1.794285339609641e-07,0.032967032967032968
17.75,1.4196543346361993e-07,0.027777777777777776
17.8,1.7154156543520743e-07,0.011494252873563218
17.85,1.9323072888103826e-07,0.071428571428571425
17.900000000000002,1.8928724461815991e-07,0.020833333333333332
17.95,2.4646776642989575e-07,0.016
18.0,2.721004141386049e-07,0.014492753623188406
18.05,1.9323072888103826e-07,0.051020408163265307
18.1,1.5971111264657244e-07,0.012345679012345678
18.150000000000002,1.9914595527535574e-07,0.019801980198019802
18.2,1.7745679182952492e-07,0.011111111111111112
18.25,2.4449602429845659e-07,0.0080645161290322578
18.3,2.0703292380111242e-07,0.019047619047619049
18.35,1.7745679182952492e-07,0.011111111111111112
18.400000000000002,1.5576762838369409e-07,0.025316455696202531
18.45,1.616828547780116e-07,0.024390243902439025
18.5,1.9520247101247742e-07,0.030303030303030304
18.55,1.9520247101247742e-07,0.0
18.6,1.8534376035528159e-07,0.010638297872340425
18.650000000000002,1.3802194920074161e-07,0.014285714285714285
18.7,1.4985240198937661e-07,0.026315789473684209
18.75,1.4590891772649828e-07,0.013513513513513514
18.8,1.8337201822384243e-07,0.010752688172043012
18.85,1.4196543346361993e-07,0.0
18.900000000000002,1.7745679182952492e-07,0.044444444444444446
18.95,1.4788065985793744e-07,0.013333333333333334
19.0,1.9717421314391658e-07,0.02
19.05,1.5182414412081577e-07,0.025974025974025976
19.1,1.3802194920074161e-07,0.014285714285714285
19.150000000000002,1.5576762838369409e-07,0.025316455696202531
19.200000000000003,1.6759808117232911e-07,0.035294117647058823
19.25,1.4590891772649828e-07,0.0
19.3,1.6562633904088992e-07,0.023809523809523808
19.35,1.6562633904088992e-07,0.035714285714285712
19.400000000000002,1.6365459690945076e-07,0.048192771084337352
19.450000000000003,1.3999369133218077e-07,0.056338028169014086
19.5,2.0703292380111242e-07,0.028571428571428571
19.55,1.8140027609240327e-07,0.032608695652173912
19.6,1.321067228064241e-07,0.0
19.650000000000002,1.4196543346361993e-07,0.027777777777777776
19.700000000000003,1.6956982330376827e-07,0.023255813953488372
19.75,1.2224801214922829e-07,0.0
19.8,1.4590891772649828e-07,0.013513513513513514
19.85,1.7154156543520743e-07,0.011494252873563218
19.900000000000002,1.4985240198937661e-07,0.013157894736842105
19.950000000000003,2.0308943953823409e-07,0.029126213592233011
20.0,1.616828547780116e-07,0.036585365853658534
20.05,1.6956982330376827e-07,0.011627906976744186
20.1,1.8337201822384243e-07,0.010752688172043012
20.150000000000002,1.7745679182952492e-07,0.022222222222222223
20.200000000000003,1.9520247101247742e-07,0.030303030303030304
20.25,1.5971111264657244e-07,0.024691358024691357
20.3,1.1436104362347162e-07,0.034482758620689655
20.35,1.1041755936059329e-07,0.053571428571428568
20.400000000000002,1.4393717559505909e-07,0.0273972602739726
20.450000000000003,1.1238930149203245e-07,0.035087719298245612
20.5,2.0111769740679491e-07,0.068627450980392163
20.55,1.1041755936059329e-07,0.035714285714285712
20.6,1.6562633904088992e-07,0.035714285714285712
20.650000000000002,2.1491989232686909e-07,0.027522935779816515
20.700000000000003,1.2027627001778911e-07,0.032786885245901641
20.75,1.2816323854354578e-07,0.015384615384615385
20.8,1.4590891772649828e-07,0.013513513513513514
20.85,1.3605020706930245e-07,0.043478260869565216
20.900000000000002,1.616828547780116e-07,0.0
20.950000000000003,1.2619149641210662e-07,0.015625
21.0,1.321067228064241e-07,0.044776119402985072
21.05,1.2421975428066746e-07,0.063492063492063489
21.1,1.3802194920074161e-07,0.028571428571428571
21.150000000000002,1.6365459690945076e-07,0.060240963855421686
21.200000000000003,1.1238930149203245e-07,0.035087719298245612
21.25,1.0844581722915412e-07,0.0
21.3,1.5379588625225493e-07,0.038461538461538464
21.35,1.0844581722915412e-07,0.018181818181818181
21.400000000000002,1.321067228064241e-07,0.0
21.450000000000003,1.5182414412081577e-07,0.03896103896103896
21.5,1.321067228064241e-07,0.029850746268656716
21.55,9.26718801776408e-08,0.0851063829787234
21.6,1.5576762838369409e-07,0.050632911392405063
21.650000000000002,1.5971111264657244e-07,0.086419753086419748
21.700000000000003,1.4393717559505909e-07,0.0136986301369863
21.75,8.67566537833233e-08,0.045454545454545456
21.8,1.1238930149203245e-07,0.070175438596491224
21.85,9.0700138046201633e-08,0.086956521739130432
21.900000000000002,1.0450233296627579e-07,0.037735849056603772
21.950000000000003,1.5971111264657244e-07,0.012345679012345678
22.0,1.1041755936059329e-07,0.053571428571428568
22.05,1.2027627001778911e-07,0.0
22.1,1.2816323854354578e-07,0.0
22.150000000000002,1.0055884870339745e-07,0.0196078431372549
22.200000000000003,1.0253059083483663e-07,0.019230769230769232
22.25,1.321067228064241e-07,0.044776119402985072
22.3,1.0055884870339745e-07,0.0
22.35,1.0253059083483663e-07,0.038461538461538464
22.400000000000002,1.1633278575491078e-07,0.050847457627118647
22.450000000000003,9.661536444051913e-08,0.020408163265306121
22.5,1.0844581722915412e-07,0.036363636363636362
22.55,1.0253059083483663e-07,0.076923076923076927
22.6,1.0647407509771495e-07,0.037037037037037035
22.650000000000002,1.3013498067498494e-07,0.0
22.700000000000003,1.1238930149203245e-07,0.035087719298245612
22.75,1.0647407509771495e-07,0.055555555555555552
22.8,1.3999369133218077e-07,0.028169014084507043
22.85,1.1041755936059329e-07,0.071428571428571425
22.900000000000002,8.67566537833233e-08,0.090909090909090912
22.950000000000003,1.0253059083483663e-07,0.057692307692307696
23.0,8.8728395914762458e-08,0.088888888888888892
23.05,1.1830452788634994e-07,0.016666666666666666
23.1,1.1830452788634994e-07,0.016666666666666666
23.150000000000002,9.8587106571958292e-08,0.04
23.200000000000003,1.2224801214922829e-07,0.016129032258064516
23.25,9.26718801776408e-08,0.0851063829787234
23.3,1.2421975428066746e-07,0.0
23.35,1.5773937051513328e-07,0.025
23.400000000000002,9.8587106571958292e-08,0.06
23.450000000000003,1.321067228064241e-07,0.014925373134328358
23.5,9.26718801776408e-08,0.0425531914893617
23.55,1.0450233296627579e-07,0.018867924528301886
23.6,7.49262009946883e-08,0.052631578947368418
23.650000000000002,1.1436104362347162e-07,0.051724137931034482
23.700000000000003,8.67566537833233e-08,0.022727272727272728
23.75,1.0844581722915412e-07,0.054545454545454543
23.8,1.3407846493786329e-07,0.014705882352941176
23.85,1.2224801214922829e-07,0.032258064516129031
23.900000000000002,9.661536444051913e-08,0.020408163265306121
23.950000000000003,9.4643622309079956e-08,0.041666666666666664
24.0,7.0982716731809967e-08,0.055555555555555552
24.05,1.2619149641210662e-07,0.03125
24.1,1.1436104362347162e-07,0.051724137931034482
24.150000000000002,1.1633278575491078e-07,0.050847457627118647
24.200000000000003,9.26718801776408e-08,0.0
24.25,5.3237037548857475e-08,0.0
24.3,1.0055884870339745e-07,0.0196078431372549
24.35,1.0647407509771495e-07,0.018518518518518517
24.400000000000002,7.8869685257566639e-08,0.0
24.450000000000003,7.8869685257566639e-08,0.0
24.5,9.4643622309079956e-08,0.0625
24.55,8.4784911651884136e-08,0.093023255813953487
24.6,6.506749033749247e-08,0.030303030303030304
24.650000000000002,8.67566537833233e-08,0.045454545454545456
24.700000000000003,8.8728395914762458e-08,0.0
24.75,9.0700138046201633e-08,0.021739130434782608
24.8,1.1436104362347162e-07,0.068965517241379309
24.85,1.0450233296627579e-07,0.0
24.900000000000002,9.8587106571958292e-08,0.0
24.950000000000003,8.2813169520444961e-08,0.023809523809523808
25.0,8.8728395914762458e-08,0.022222222222222223
25.05,6.3095748206053308e-08,0.0625
25.1,1.0844581722915412e-07,0.036363636363636362
25.150000000000002,1.1238930149203245e-07,0.035087719298245612
25.200000000000003,7.49262009946883e-08,0.052631578947368418
25.25,9.661536444051913e-08,0.040816326530612242
25.3,1.0450233296627579e-07,0.056603773584905662
25.35,8.08414273890058e-08,0.024390243902439025
25.400000000000002,1.0055884870339745e-07,0.0196078431372549
25.450000000000003,5.1265295417418314e-08,0.0
25.5,8.4784911651884136e-08,0.0
25.55,8.08414273890058e-08,0.0
25.6,6.90109746003708e-08,0.057142857142857141
25.650000000000002,7.2954458863249141e-08,0.0
25.700000000000003,5.9152263943174972e-08,0.033333333333333333
25.75,1.0055884870339745e-07,0.0392156862745098
25.8,7.6897943126127464e-08,0.0
25.85,4.5350069023100816e-08,0.043478260869565216
25.900000000000002,6.90109746003708e-08,0.028571428571428571
25.950000000000003,6.7039232468931644e-08,0.11764705882352941
26.0,7.0982716731809967e-08,0.0
26.05,7.0982716731809967e-08,0.0
26.1,7.0982716731809967e-08,0.0
26.150000000000002,9.8587106571958292e-08,0.06
26.200000000000003,8.67566537833233e-08,0.022727272727272728
26.25,9.0700138046201633e-08,0.065217391304347824
26.3,4.9293553285979146e-08,0.08
26.35,8.4784911651884136e-08,0.023255813953488372
26.400000000000002,4.9293553285979146e-08,0.0
26.450000000000003,8.08414273890058e-08,0.04878048780487805
26.5,5.3237037548857475e-08,0.037037037037037035
26.55,9.661536444051913e-08,0.040816326530612242
26.6,7.8869685257566639e-08,0.025
26.650000000000002,7.49262009946883e-08,0.052631578947368418
26.700000000000003,4.9293553285979146e-08,0.0
26.75,5.9152263943174972e-08,0.033333333333333333
26.8,8.4784911651884136e-08,0.023255813953488372
26.85,8.67566537833233e-08,0.045454545454545456
26.900000000000002,7.49262009946883e-08,0.0
26.950000000000003,3.9434842628783319e-08,0.1
27.0,8.2813169520444961e-08,0.0
27.05,5.3237037548857475e-08,0.0
